id,country,region_name,region_code,car_manufacturer,car_model,base_price,tax_rate,tax_amount,total_price,fuel_type,transmission,manufacturing_year,tag,status
CAR-03139,South Korea,Asia,R1,Hyundai,Elantra,15353.72,0.1802,2766.74,18120.46,Electric,Manual,2025,Sports|Premium|Electric-Vehicle,Active
CAR-03140,Japan,Asia,R1,Honda,CR-V,37285.39,0.0925,3448.9,40734.29,Hybrid,Automatic,2022,Sports,Active
CAR-03141,Canada,North America,R3,Campagna,T-Rex,17450.24,0.1057,1844.49,19294.73,Petrol,Automatic,2024,SUV|Economy,Discontinued
CAR-03142,United Kingdom,Europe,R2,Aston Martin,Vantage,211357.38,0.1059,22382.75,233740.13,Petrol,Automatic,2024,SUV|Commercial,Active
CAR-03143,Argentina,South America,R4,Purasangre,Sprint,12311.66,0.1385,1705.16,14016.82,Diesel,Manual,2025,SUV|Economy,Pending_Launch
CAR-03144,Canada,North America,R3,Campagna,T-Rex,30739.54,0.232,7131.57,37871.11,Diesel,Manual,2025,Sports|Electric-Vehicle,Discontinued
CAR-03145,Egypt,Africa,R5,EGA,7-Series Assy,24717.15,0.239,5907.4,30624.55,Petrol,Automatic,2025,Luxury|Sports,Discontinued
CAR-03146,South Africa,Africa,R5,Birkin,S3,35863.44,0.253,9073.45,44936.89,Diesel,Automatic,2026,Premium|Sedan,Active
CAR-03147,South Korea,Asia,R1,Hyundai,Creta,23868.26,0.2072,4945.5,28813.76,Diesel,Manual,2024,SUV|Sedan,Active
CAR-03148,Brazil,South America,R4,Troller,T4,20296.21,0.2279,4625.51,24921.72,Hybrid,Manual,2023,Sports|Commercial,Pending_Launch
CAR-03149,USA,North America,R3,Ford,Mustang,24964.41,0.2749,6862.72,31827.13,Hybrid,Automatic,2022,Sports|Premium,Pending_Launch
CAR-03150,Brazil,South America,R4,Troller,T4,25259.97,0.204,5153.03,30413.0,Petrol,Automatic,2022,Economy|Sedan,Active
CAR-03151,Brazil,South America,R4,Troller,T4,27624.72,0.2334,6447.61,34072.33,Diesel,Automatic,2022,Premium|Electric-Vehicle,Discontinued
CAR-03152,South Africa,Africa,R5,Birkin,S3,34033.44,0.2593,8824.87,42858.31,Petrol,Manual,2022,Luxury|Sports,Pending_Launch
CAR-03153,Brazil,South America,R4,Troller,T4,26531.97,0.1358,3603.04,30135.01,Petrol,Automatic,2024,SUV|Sports,Pending_Launch
CAR-03154,Italy,Europe,R2,Lamborghini,Huracan,203396.01,0.2674,54388.09,257784.1,Petrol,Automatic,2026,Luxury|Commercial,Pending_Launch
CAR-03155,South Africa,Africa,R5,Birkin,S3,30162.13,0.1807,5450.3,35612.43,Diesel,Manual,2022,Luxury|Commercial,Active
CAR-03156,Egypt,Africa,R5,EGA,7-Series Assy,36064.74,0.0843,3040.26,39105.0,Electric,Automatic,2023,Premium|Commercial|Electric-Vehicle,Active
CAR-03157,Canada,North America,R3,Campagna,T-Rex,29890.15,0.1534,4585.15,34475.3,Hybrid,Manual,2024,Luxury|SUV,Active
CAR-03158,South Africa,Africa,R5,Birkin,S3,14127.29,0.1637,2312.64,16439.93,Electric,Manual,2024,Luxury|Economy|Electric-Vehicle,Discontinued
CAR-03159,Australia,Oceania,R6,Holden,Colorado,26636.72,0.1629,4339.12,30975.84,Petrol,Manual,2025,Luxury|Commercial,Pending_Launch
CAR-03160,Egypt,Africa,R5,EGA,7-Series Assy,18296.88,0.1453,2658.54,20955.42,Petrol,Automatic,2025,Sports|Economy,Active
CAR-03161,Italy,Europe,R2,Fiat,Panda,33842.79,0.2119,7171.29,41014.08,Hybrid,Automatic,2023,Commercial|Electric-Vehicle,Active
CAR-03162,Japan,Asia,R1,Nissan,Rogue,25349.09,0.1002,2539.98,27889.07,Hybrid,Automatic,2026,Luxury|Electric-Vehicle,Pending_Launch
CAR-03163,Germany,Europe,R2,Mercedes-Benz,EQS,86281.45,0.1122,9680.78,95962.23,Hybrid,Manual,2023,SUV|Electric-Vehicle,Active
CAR-03164,Japan,Asia,R1,Toyota,Land Cruiser,23076.13,0.2755,6357.47,29433.6,Diesel,Manual,2025,Commercial|Economy,Discontinued
CAR-03165,Brazil,South America,R4,Troller,T4,16317.33,0.1534,2503.08,18820.41,Petrol,Automatic,2025,Premium|Economy,Active
CAR-03166,USA,North America,R3,Chevrolet,Equinox,21206.59,0.1563,3314.59,24521.18,Hybrid,Automatic,2024,Premium|Commercial,Pending_Launch
CAR-03167,United Kingdom,Europe,R2,Land Rover,Defender,20195.26,0.2551,5151.81,25347.07,Diesel,Manual,2022,Premium|Commercial,Discontinued
CAR-03168,South Korea,Asia,R1,Hyundai,Creta,33735.15,0.2602,8777.89,42513.04,Diesel,Manual,2025,Sedan,Active
CAR-03169,United Kingdom,Europe,R2,Jaguar,XF,21372.5,0.1057,2259.07,23631.57,Petrol,Automatic,2025,SUV|Sports,Discontinued
CAR-03170,Italy,Europe,R2,Lamborghini,Huracan,313260.43,0.1921,60177.33,373437.76,Diesel,Automatic,2022,Premium|Commercial,Discontinued
CAR-03171,Mexico,North America,R3,Mastretta,MXT,31098.51,0.1626,5056.62,36155.13,Petrol,Automatic,2025,SUV|Commercial,Active
CAR-03172,Mexico,North America,R3,Mastretta,MXT,25779.16,0.224,5774.53,31553.69,Electric,Manual,2026,SUV|Electric-Vehicle,Pending_Launch
CAR-03173,Canada,North America,R3,Campagna,T-Rex,32775.88,0.1067,3497.19,36273.07,Electric,Automatic,2022,Commercial|Electric-Vehicle,Pending_Launch
CAR-03174,United Kingdom,Europe,R2,Aston Martin,DBX,336590.13,0.1467,49377.77,385967.9,Diesel,Manual,2024,SUV|Luxury,Discontinued
CAR-03175,Japan,Asia,R1,Subaru,Impreza,29306.97,0.0976,2860.36,32167.33,Hybrid,Manual,2023,SUV|Commercial,Discontinued
CAR-03176,Brazil,South America,R4,Troller,T4,30297.35,0.1747,5292.95,35590.3,Hybrid,Automatic,2026,SUV|Commercial,Discontinued
CAR-03177,Argentina,South America,R4,Purasangre,Sprint,12882.02,0.1654,2130.69,15012.71,Petrol,Manual,2026,Sedan,Pending_Launch
CAR-03178,Germany,Europe,R2,Audi,Q5,70048.52,0.1052,7369.1,77417.62,Hybrid,Automatic,2025,Commercial,Discontinued
CAR-03179,Italy,Europe,R2,Lamborghini,Huracan,330642.45,0.2531,83685.6,414328.05,Hybrid,Manual,2024,Economy|Electric-Vehicle,Active
CAR-03180,India,Asia,R1,Mahindra,Scorpio-N,34352.41,0.1307,4489.86,38842.27,Electric,Manual,2022,Premium|Electric-Vehicle,Discontinued
CAR-03181,Italy,Europe,R2,Fiat,Tipo,31322.5,0.1737,5440.72,36763.22,Hybrid,Manual,2022,Economy|Sedan,Pending_Launch
CAR-03182,Australia,Oceania,R6,Holden,Commodore,15233.75,0.1588,2419.12,17652.87,Petrol,Manual,2026,Premium|Economy,Active
CAR-03183,Canada,North America,R3,Campagna,T-Rex,36641.12,0.2676,9805.16,46446.28,Hybrid,Automatic,2022,Luxury|Economy,Discontinued
CAR-03184,Australia,Oceania,R6,Holden,Colorado,30873.63,0.1472,4544.6,35418.23,Electric,Automatic,2026,SUV|Sports|Electric-Vehicle,Discontinued
CAR-03185,China,Asia,R1,BYD,Seal,30853.55,0.2251,6945.13,37798.68,Hybrid,Automatic,2025,Sports|Commercial,Active
CAR-03186,China,Asia,R1,NIO,ES8,15450.79,0.109,1684.14,17134.93,Electric,Manual,2025,Economy|Electric-Vehicle,Active
CAR-03187,Germany,Europe,R2,Audi,e-tron,45629.91,0.1617,7378.36,53008.27,Electric,Manual,2024,SUV|Commercial|Electric-Vehicle,Active
CAR-03188,Argentina,South America,R4,Purasangre,Sprint,14581.78,0.1127,1643.37,16225.15,Hybrid,Manual,2024,Luxury|Electric-Vehicle,Active
CAR-03189,India,Asia,R1,Tata Motors,Harrier,25829.32,0.2006,5181.36,31010.68,Petrol,Automatic,2024,SUV|Commercial,Pending_Launch
CAR-03190,Brazil,South America,R4,Troller,T4,23501.19,0.2663,6258.37,29759.56,Hybrid,Automatic,2026,SUV|Sedan,Active
CAR-03191,United Kingdom,Europe,R2,Land Rover,Range Rover,18889.86,0.2621,4951.03,23840.89,Diesel,Automatic,2025,Commercial|Economy,Pending_Launch
CAR-03192,New Zealand,Oceania,R6,Hulme,CanAm,32013.15,0.1957,6264.97,38278.12,Petrol,Automatic,2022,Premium,Discontinued
CAR-03193,Australia,Oceania,R6,Holden,Commodore,13760.52,0.1187,1633.37,15393.89,Electric,Automatic,2024,Luxury|Electric-Vehicle,Discontinued
CAR-03194,United Kingdom,Europe,R2,Land Rover,Defender,21391.0,0.1513,3236.46,24627.46,Diesel,Manual,2026,Luxury|SUV,Active
CAR-03195,United Kingdom,Europe,R2,Jaguar,I-Pace,23782.58,0.0861,2047.68,25830.26,Electric,Manual,2025,Economy|Sedan|Electric-Vehicle,Active
CAR-03196,Egypt,Africa,R5,EGA,7-Series Assy,37542.54,0.2025,7602.36,45144.9,Diesel,Automatic,2024,Luxury|Sports,Pending_Launch
CAR-03197,Japan,Asia,R1,Honda,City,29415.88,0.2795,8221.74,37637.62,Petrol,Manual,2026,Sports|Sedan,Active
CAR-03198,Japan,Asia,R1,Subaru,Outback,16493.36,0.1922,3170.02,19663.38,Hybrid,Manual,2026,Luxury|Commercial,Active
CAR-03199,USA,North America,R3,Tesla,Model Y,53492.09,0.2792,14934.99,68427.08,Electric,Automatic,2022,Commercial|Economy|Electric-Vehicle,Active
CAR-03200,Mexico,North America,R3,Mastretta,MXT,14989.68,0.1522,2281.43,17271.11,Petrol,Manual,2026,Premium|Economy,Pending_Launch
CAR-03201,Japan,Asia,R1,Subaru,Outback,35035.73,0.1366,4785.88,39821.61,Petrol,Automatic,2024,SUV|Economy,Pending_Launch
CAR-03202,China,Asia,R1,BYD,Atto 3,13224.06,0.1826,2414.71,15638.77,Hybrid,Automatic,2024,Sports|Electric-Vehicle,Discontinued
CAR-03203,Mexico,North America,R3,Mastretta,MXT,27280.23,0.195,5319.64,32599.87,Petrol,Automatic,2023,SUV,Discontinued
CAR-03204,Italy,Europe,R2,Ferrari,SF90,274404.91,0.2154,59106.82,333511.73,Diesel,Automatic,2022,Economy|Sedan,Discontinued
CAR-03205,China,Asia,R1,Geely,Coolray,15492.67,0.1417,2195.31,17687.98,Diesel,Automatic,2024,SUV|Commercial,Active
CAR-03206,Argentina,South America,R4,Purasangre,Sprint,24661.84,0.1572,3876.84,28538.68,Diesel,Automatic,2024,Economy|Electric-Vehicle,Pending_Launch
CAR-03207,China,Asia,R1,Geely,Coolray,31556.08,0.1555,4906.97,36463.05,Electric,Manual,2025,Luxury|Sedan|Electric-Vehicle,Pending_Launch
CAR-03208,New Zealand,Oceania,R6,Hulme,CanAm,23609.48,0.2041,4818.69,28428.17,Petrol,Manual,2025,Commercial|Sedan,Discontinued
CAR-03209,Germany,Europe,R2,Audi,Q5,92228.96,0.1808,16675.0,108903.96,Diesel,Automatic,2025,Luxury|Electric-Vehicle,Active
CAR-03210,Australia,Oceania,R6,Holden,Commodore,37142.4,0.1357,5040.22,42182.62,Diesel,Manual,2026,SUV|Sedan,Pending_Launch
CAR-03211,New Zealand,Oceania,R6,Hulme,CanAm,37536.59,0.2773,10408.9,47945.49,Hybrid,Manual,2025,SUV|Premium,Active
CAR-03212,United Kingdom,Europe,R2,Land Rover,Discovery,13775.08,0.1818,2504.31,16279.39,Hybrid,Automatic,2026,Electric-Vehicle|Sedan,Discontinued
CAR-03213,Germany,Europe,R2,Volkswagen,Passat,29373.99,0.2697,7922.17,37296.16,Diesel,Automatic,2022,Luxury,Discontinued
CAR-03214,Germany,Europe,R2,Mercedes-Benz,EQS,89006.42,0.278,24743.78,113750.2,Petrol,Manual,2024,Premium|Commercial,Pending_Launch
CAR-03215,Egypt,Africa,R5,EGA,7-Series Assy,21552.66,0.1084,2336.31,23888.97,Electric,Manual,2022,SUV|Sedan|Electric-Vehicle,Active
CAR-03216,India,Asia,R1,Mahindra,XUV300,33091.14,0.1226,4056.97,37148.11,Petrol,Manual,2022,Luxury|Premium,Discontinued
CAR-03217,Italy,Europe,R2,Lamborghini,Huracan,217675.56,0.1178,25642.18,243317.74,Electric,Automatic,2026,Sports|Electric-Vehicle,Pending_Launch
CAR-03218,Egypt,Africa,R5,EGA,7-Series Assy,31145.54,0.2403,7484.27,38629.81,Hybrid,Manual,2022,SUV|Premium,Discontinued
CAR-03219,USA,North America,R3,Chevrolet,Equinox,34668.87,0.0863,2991.92,37660.79,Petrol,Automatic,2025,Sports|Premium,Pending_Launch
CAR-03220,Canada,North America,R3,Campagna,T-Rex,22075.5,0.1675,3697.65,25773.15,Hybrid,Manual,2023,Sports|Electric-Vehicle,Discontinued
CAR-03221,South Korea,Asia,R1,Kia,EV6,30404.7,0.24,7297.13,37701.83,Petrol,Automatic,2025,SUV,Pending_Launch
CAR-03222,South Africa,Africa,R5,Birkin,S3,19552.22,0.1878,3671.91,23224.13,Hybrid,Automatic,2024,Premium|Economy,Pending_Launch
CAR-03223,Italy,Europe,R2,Lamborghini,Urus,200138.51,0.2252,45071.19,245209.7,Hybrid,Manual,2026,Sports|Sedan,Pending_Launch
CAR-03224,France,Europe,R2,Peugeot,5008,16186.86,0.121,1958.61,18145.47,Diesel,Manual,2022,Premium|Electric-Vehicle,Active
CAR-03225,Egypt,Africa,R5,EGA,7-Series Assy,34390.31,0.1077,3703.84,38094.15,Petrol,Automatic,2024,Luxury|Sports,Discontinued
CAR-03226,South Africa,Africa,R5,Birkin,S3,13847.85,0.246,3406.57,17254.42,Electric,Manual,2025,Sports|Sedan|Electric-Vehicle,Pending_Launch
CAR-03227,Argentina,South America,R4,Purasangre,Sprint,20206.92,0.1896,3831.23,24038.15,Diesel,Manual,2024,Luxury|Sedan,Pending_Launch
CAR-03228,Brazil,South America,R4,Troller,T4,24780.3,0.2374,5882.84,30663.14,Hybrid,Automatic,2025,Luxury|Commercial,Pending_Launch
CAR-03229,Argentina,South America,R4,Purasangre,Sprint,24497.11,0.1588,3890.14,28387.25,Electric,Manual,2023,Sports|Premium|Electric-Vehicle,Discontinued
CAR-03230,South Africa,Africa,R5,Birkin,S3,34892.06,0.2653,9256.86,44148.92,Petrol,Automatic,2026,SUV,Pending_Launch
CAR-03231,New Zealand,Oceania,R6,Hulme,CanAm,27425.4,0.1803,4944.8,32370.2,Diesel,Automatic,2023,SUV|Sports,Active
CAR-03232,India,Asia,R1,Mahindra,XUV700,29860.42,0.1908,5697.37,35557.79,Petrol,Automatic,2025,Luxury|Economy,Pending_Launch
CAR-03233,Italy,Europe,R2,Lamborghini,Revuelto,236358.91,0.2171,51313.52,287672.43,Petrol,Manual,2025,Sedan,Discontinued
CAR-03234,South Africa,Africa,R5,Birkin,S3,18389.6,0.24,4413.5,22803.1,Petrol,Automatic,2023,Economy,Pending_Launch
CAR-03235,Italy,Europe,R2,Fiat,500,35317.78,0.1017,3591.82,38909.6,Petrol,Automatic,2026,Sports|Sedan,Discontinued
CAR-03236,Mexico,North America,R3,Mastretta,MXT,20314.35,0.1067,2167.54,22481.89,Electric,Automatic,2022,Economy|Sedan|Electric-Vehicle,Discontinued
CAR-03237,USA,North America,R3,Chevrolet,Corvette,27823.93,0.2673,7437.34,35261.27,Electric,Automatic,2022,Sports|Electric-Vehicle,Discontinued
CAR-03238,Egypt,Africa,R5,EGA,7-Series Assy,30528.1,0.0978,2985.65,33513.75,Diesel,Automatic,2026,SUV|Sedan,Discontinued
CAR-03239,South Africa,Africa,R5,Birkin,S3,33005.02,0.1885,6221.45,39226.47,Electric,Automatic,2026,Sports|Premium|Electric-Vehicle,Pending_Launch
CAR-03240,Germany,Europe,R2,Mercedes-Benz,EQS,89717.68,0.2185,19603.31,109320.99,Petrol,Automatic,2024,Commercial|Economy,Pending_Launch
CAR-03241,Australia,Oceania,R6,Holden,Commodore,27389.69,0.1587,4346.74,31736.43,Electric,Manual,2025,Commercial|Sedan|Electric-Vehicle,Active
CAR-03242,Egypt,Africa,R5,EGA,7-Series Assy,24516.05,0.2254,5525.92,30041.97,Petrol,Manual,2025,Premium|Commercial,Pending_Launch
CAR-03243,South Korea,Asia,R1,Hyundai,Creta,20133.01,0.2241,4511.81,24644.82,Diesel,Manual,2023,Luxury|Economy,Discontinued
CAR-03244,China,Asia,R1,BYD,Atto 3,32171.98,0.2403,7730.93,39902.91,Petrol,Manual,2025,Luxury|Sports,Pending_Launch
CAR-03245,France,Europe,R2,Renault,Captur,19037.21,0.2177,4144.4,23181.61,Diesel,Manual,2023,SUV|Premium,Discontinued
CAR-03246,Italy,Europe,R2,Lamborghini,Urus,347082.22,0.1506,52270.58,399352.8,Diesel,Automatic,2024,Economy,Active
CAR-03247,Italy,Europe,R2,Lamborghini,Revuelto,168268.73,0.1353,22766.76,191035.49,Diesel,Manual,2026,SUV|Sports,Pending_Launch
CAR-03248,Canada,North America,R3,Campagna,T-Rex,35243.18,0.0923,3252.95,38496.13,Electric,Automatic,2025,Luxury|Economy|Electric-Vehicle,Active
CAR-03249,USA,North America,R3,Tesla,Model 3,81798.18,0.2291,18739.96,100538.14,Diesel,Manual,2026,Luxury|Electric-Vehicle,Pending_Launch
CAR-03250,Egypt,Africa,R5,EGA,7-Series Assy,18889.95,0.0808,1526.31,20416.26,Diesel,Manual,2025,Premium|Electric-Vehicle,Discontinued
CAR-03251,China,Asia,R1,NIO,EC6,16521.15,0.2155,3560.31,20081.46,Diesel,Manual,2023,Commercial|Sedan,Pending_Launch
CAR-03252,Australia,Oceania,R6,Holden,Colorado,20921.84,0.1682,3519.05,24440.89,Petrol,Automatic,2024,SUV|Economy,Active
CAR-03253,Mexico,North America,R3,Mastretta,MXT,19490.61,0.2675,5213.74,24704.35,Diesel,Automatic,2023,Premium|Sedan,Pending_Launch
CAR-03254,United Kingdom,Europe,R2,Aston Martin,DBX,323992.35,0.2014,65252.06,389244.41,Diesel,Automatic,2024,Sports|Commercial,Active
CAR-03255,Japan,Asia,R1,Toyota,Corolla,35002.26,0.2461,8614.06,43616.32,Diesel,Manual,2026,Electric-Vehicle|Sedan,Discontinued
CAR-03256,Mexico,North America,R3,Mastretta,MXT,33121.26,0.1746,5782.97,38904.23,Diesel,Manual,2022,Commercial|Electric-Vehicle,Pending_Launch
CAR-03257,Italy,Europe,R2,Ferrari,296 GTB,287731.18,0.1019,29319.81,317050.99,Hybrid,Automatic,2024,Electric-Vehicle,Discontinued
CAR-03258,Egypt,Africa,R5,EGA,7-Series Assy,32853.07,0.0969,3183.46,36036.53,Petrol,Automatic,2022,Luxury|Economy,Active
CAR-03259,Argentina,South America,R4,Purasangre,Sprint,13192.31,0.2234,2947.16,16139.47,Electric,Manual,2024,Luxury|Sedan|Electric-Vehicle,Discontinued
CAR-03260,Canada,North America,R3,Campagna,T-Rex,33416.52,0.2297,7675.77,41092.29,Hybrid,Manual,2022,SUV|Economy,Pending_Launch
CAR-03261,Japan,Asia,R1,Subaru,Impreza,15906.4,0.264,4199.29,20105.69,Hybrid,Automatic,2025,Sports|Economy,Active
CAR-03262,New Zealand,Oceania,R6,Hulme,CanAm,35965.26,0.1439,5175.4,41140.66,Hybrid,Manual,2026,Luxury|Premium,Active
CAR-03263,Brazil,South America,R4,Troller,T4,12370.88,0.1976,2444.49,14815.37,Petrol,Automatic,2026,Luxury|Economy,Discontinued
CAR-03264,South Africa,Africa,R5,Birkin,S3,35002.43,0.1367,4784.83,39787.26,Electric,Automatic,2024,Premium|Economy|Electric-Vehicle,Pending_Launch
CAR-03265,Egypt,Africa,R5,EGA,7-Series Assy,19521.67,0.2407,4698.87,24220.54,Diesel,Manual,2024,SUV|Economy,Discontinued
CAR-03266,South Africa,Africa,R5,Birkin,S3,20688.8,0.2297,4752.22,25441.02,Diesel,Automatic,2024,SUV|Premium,Active
CAR-03267,South Korea,Asia,R1,Kia,Sportage,32477.81,0.2486,8073.98,40551.79,Hybrid,Automatic,2026,Electric-Vehicle|Sedan,Pending_Launch
CAR-03268,Brazil,South America,R4,Troller,T4,32515.8,0.0825,2682.55,35198.35,Diesel,Manual,2026,SUV|Sedan,Active
CAR-03269,Argentina,South America,R4,Purasangre,Sprint,28573.12,0.0977,2791.59,31364.71,Diesel,Manual,2024,Luxury|Economy,Active
CAR-03270,Mexico,North America,R3,Mastretta,MXT,35863.04,0.2068,7416.48,43279.52,Diesel,Automatic,2025,Sports|Economy,Discontinued
CAR-03271,Japan,Asia,R1,Nissan,Altima,19403.24,0.2671,5182.61,24585.85,Electric,Manual,2022,Premium|Electric-Vehicle,Discontinued
CAR-03272,South Korea,Asia,R1,Hyundai,Santa Fe,16036.64,0.1981,3176.86,19213.5,Diesel,Manual,2023,Premium|Commercial,Discontinued
CAR-03273,Canada,North America,R3,Campagna,T-Rex,16321.09,0.2076,3388.26,19709.35,Petrol,Manual,2026,Sports,Discontinued
CAR-03274,Argentina,South America,R4,Purasangre,Sprint,12665.01,0.2411,3053.53,15718.54,Electric,Manual,2026,Luxury|Electric-Vehicle,Discontinued
CAR-03275,United Kingdom,Europe,R2,Aston Martin,DBX,208811.6,0.1798,37544.33,246355.93,Hybrid,Manual,2023,Luxury|Premium,Pending_Launch
CAR-03276,Canada,North America,R3,Campagna,T-Rex,23204.48,0.1584,3675.59,26880.07,Electric,Manual,2026,Sports|Sedan|Electric-Vehicle,Active
CAR-03277,Canada,North America,R3,Campagna,T-Rex,25144.53,0.2558,6431.97,31576.5,Electric,Manual,2024,SUV|Electric-Vehicle,Active
CAR-03278,South Africa,Africa,R5,Birkin,S3,32611.68,0.1554,5067.86,37679.54,Diesel,Manual,2025,Commercial,Discontinued
CAR-03279,France,Europe,R2,Renault,Clio,28432.19,0.1408,4003.25,32435.44,Hybrid,Manual,2024,Premium|Sedan,Pending_Launch
CAR-03280,Egypt,Africa,R5,EGA,7-Series Assy,32304.89,0.216,6977.86,39282.75,Electric,Automatic,2025,Luxury|Electric-Vehicle,Discontinued
CAR-03281,China,Asia,R1,BYD,Tang,14603.38,0.2713,3961.9,18565.28,Hybrid,Manual,2025,Luxury|Electric-Vehicle,Pending_Launch
CAR-03282,France,Europe,R2,Renault,Captur,31401.45,0.2191,6880.06,38281.51,Hybrid,Manual,2022,SUV,Discontinued
CAR-03283,Italy,Europe,R2,Lamborghini,Revuelto,285167.11,0.2045,58316.67,343483.78,Petrol,Automatic,2023,SUV|Electric-Vehicle,Active
CAR-03284,Canada,North America,R3,Campagna,T-Rex,34102.45,0.275,9378.17,43480.62,Diesel,Manual,2022,Commercial|Electric-Vehicle,Pending_Launch
CAR-03285,China,Asia,R1,Geely,Coolray,31271.24,0.1336,4177.84,35449.08,Hybrid,Manual,2025,Sports|Commercial,Active
CAR-03286,Australia,Oceania,R6,Holden,Commodore,14367.53,0.2147,3084.71,17452.24,Diesel,Manual,2023,Luxury|Premium,Discontinued
CAR-03287,China,Asia,R1,NIO,ET7,16689.89,0.0812,1355.22,18045.11,Diesel,Manual,2022,SUV|Electric-Vehicle,Active
CAR-03288,United Kingdom,Europe,R2,Jaguar,F-Pace,28566.15,0.2171,6201.71,34767.86,Petrol,Automatic,2022,Commercial|Electric-Vehicle,Active
CAR-03289,France,Europe,R2,Renault,Clio,16773.37,0.1044,1751.14,18524.51,Hybrid,Automatic,2026,Commercial|Economy,Active
CAR-03290,Brazil,South America,R4,Troller,T4,14539.76,0.2347,3412.48,17952.24,Hybrid,Automatic,2022,Electric-Vehicle|Sedan,Pending_Launch
CAR-03291,India,Asia,R1,Maruti Suzuki,Swift,29946.8,0.2112,6324.76,36271.56,Petrol,Automatic,2023,SUV|Sedan,Active
CAR-03292,Canada,North America,R3,Campagna,T-Rex,18686.65,0.1237,2311.54,20998.19,Hybrid,Manual,2025,SUV|Premium,Discontinued
CAR-03293,Canada,North America,R3,Campagna,T-Rex,14952.73,0.2753,4116.49,19069.22,Petrol,Automatic,2023,Premium|Sedan,Pending_Launch
CAR-03294,Japan,Asia,R1,Nissan,Altima,13211.26,0.1275,1684.44,14895.7,Petrol,Manual,2022,SUV|Sports,Pending_Launch
CAR-03295,France,Europe,R2,Peugeot,208,14944.65,0.2132,3186.2,18130.85,Petrol,Manual,2023,SUV|Electric-Vehicle,Pending_Launch
CAR-03296,France,Europe,R2,Renault,Captur,13978.08,0.1267,1771.02,15749.1,Electric,Manual,2023,Sports|Sedan|Electric-Vehicle,Discontinued
CAR-03297,Japan,Asia,R1,Honda,Civic,17726.31,0.0997,1767.31,19493.62,Hybrid,Automatic,2023,Sports|Economy,Pending_Launch
CAR-03298,France,Europe,R2,Renault,Megane,29670.46,0.1003,2975.95,32646.41,Petrol,Automatic,2025,Premium|Sedan,Discontinued
CAR-03299,South Africa,Africa,R5,Birkin,S3,16667.48,0.0992,1653.41,18320.89,Diesel,Automatic,2025,Commercial,Discontinued
CAR-03300,Italy,Europe,R2,Fiat,500,16449.03,0.203,3339.15,19788.18,Electric,Manual,2023,Commercial|Sedan|Electric-Vehicle,Discontinued
CAR-03301,India,Asia,R1,Mahindra,XUV700,21386.36,0.1195,2555.67,23942.03,Electric,Manual,2024,SUV|Premium|Electric-Vehicle,Discontinued
CAR-03302,Mexico,North America,R3,Mastretta,MXT,25046.82,0.1128,2825.28,27872.1,Electric,Automatic,2025,Luxury|Sedan|Electric-Vehicle,Active
CAR-03303,New Zealand,Oceania,R6,Hulme,CanAm,23754.19,0.1784,4237.75,27991.94,Petrol,Manual,2024,Luxury|Sports,Discontinued
CAR-03304,Canada,North America,R3,Campagna,T-Rex,36277.86,0.1265,4589.15,40867.01,Electric,Manual,2023,Luxury|Premium|Electric-Vehicle,Discontinued
CAR-03305,Egypt,Africa,R5,EGA,7-Series Assy,36176.03,0.1075,3888.92,40064.95,Diesel,Manual,2023,Sports|Premium,Active
CAR-03306,India,Asia,R1,Mahindra,XUV700,14339.76,0.1115,1598.88,15938.64,Diesel,Automatic,2026,Luxury|Premium,Discontinued
CAR-03307,India,Asia,R1,Tata Motors,Nexon,21460.8,0.1158,2485.16,23945.96,Petrol,Automatic,2024,SUV|Premium,Discontinued
CAR-03308,Australia,Oceania,R6,Holden,Commodore,23983.1,0.2137,5125.19,29108.29,Electric,Automatic,2025,Luxury|Commercial|Electric-Vehicle,Pending_Launch
CAR-03309,New Zealand,Oceania,R6,Hulme,CanAm,28399.64,0.0979,2780.32,31179.96,Electric,Manual,2024,Sports|Sedan|Electric-Vehicle,Active
